code,unit,amount,price,stock_hyogo,stock_saitama,stock_other,aprox_delivery_time,company,stock_japan
D1727,ML,500.0,62700.0,True,True,False,3 day(s),TCI,in-stock
D1728,G,25.0,6200.0,True,True,True,3 day(s),TCI,in-stock
D1729,G,5.0,7900.0,True,True,False,3 day(s),TCI,in-stock
D1730,G,1.0,9600.0,True,True,False,3 day(s),TCI,in-stock
D1731,ML,100.0,6700.0,False,True,False,3 day(s),TCI,in-stock
D1731,ML,25.0,2800.0,True,True,False,3 day(s),TCI,in-stock
D1731,ML,500.0,21800.0,True,True,True,3 day(s),TCI,in-stock
D1733,ML,25.0,3100.0,True,True,False,3 day(s),TCI,in-stock
D1733,ML,500.0,16000.0,True,True,True,3 day(s),TCI,in-stock
D1734,G,1.0,14800.0,False,True,False,3 day(s),TCI,in-stock
D1734,G,5.0,52800.0,False,True,False,3 day(s),TCI,in-stock
D1735,G,5.0,17900.0,True,True,False,3 day(s),TCI,in-stock
D1737,G,25.0,6300.0,False,True,False,3 day(s),TCI,in-stock
D1738,ML,500.0,3300.0,True,True,True,3 day(s),TCI,in-stock
D1739,G,5.0,16700.0,True,True,False,3 day(s),TCI,in-stock
D1740,G,25.0,9400.0,False,True,False,3 day(s),TCI,in-stock
D1740,G,5.0,2900.0,True,True,False,3 day(s),TCI,in-stock
D1741,G,25.0,17200.0,True,True,True,3 day(s),TCI,in-stock
D1741,G,5.0,5300.0,True,True,False,3 day(s),TCI,in-stock
D1743,G,25.0,14900.0,True,True,True,3 day(s),TCI,in-stock
D1743,G,5.0,4300.0,True,True,False,3 day(s),TCI,in-stock
D1744,G,100.0,4900.0,True,True,True,3 day(s),TCI,in-stock
D1744,G,25.0,2100.0,True,True,True,3 day(s),TCI,in-stock
D1744,G,500.0,14700.0,True,True,True,3 day(s),TCI,in-stock
D1745,G,25.0,19100.0,True,True,True,3 day(s),TCI,in-stock
D1745,G,5.0,6100.0,False,True,False,3 day(s),TCI,in-stock
D1746,G,25.0,8400.0,True,True,True,3 day(s),TCI,in-stock
D1747,G,25.0,6000.0,True,True,True,3 day(s),TCI,in-stock
D1748,G,25.0,8200.0,True,True,True,3 day(s),TCI,in-stock
D1749,G,25.0,3700.0,True,True,True,3 day(s),TCI,in-stock
D1750,G,25.0,4900.0,True,True,True,3 day(s),TCI,in-stock
D1751,G,100.0,62700.0,False,True,False,3 day(s),TCI,in-stock
D1751,G,25.0,21400.0,True,True,True,3 day(s),TCI,in-stock
D1751,G,5.0,7600.0,False,True,False,3 day(s),TCI,in-stock
D1752,G,250.0,25700.0,True,True,True,3 day(s),TCI,in-stock
D1752,G,25.0,5900.0,True,True,True,3 day(s),TCI,in-stock
D1753,G,25.0,10100.0,True,True,True,3 day(s),TCI,in-stock
D1753,G,500.0,77200.0,True,True,False,3 day(s),TCI,in-stock
D1754,G,25.0,10800.0,True,True,True,3 day(s),TCI,in-stock
D1755,ML,100.0,4000.0,True,True,True,3 day(s),TCI,in-stock
D1755,ML,25.0,2100.0,True,True,True,3 day(s),TCI,in-stock
D1755,ML,500.0,12500.0,True,True,True,3 day(s),TCI,in-stock
D1756,ML,25.0,2400.0,True,True,True,3 day(s),TCI,in-stock
D1756,ML,500.0,11400.0,True,True,True,3 day(s),TCI,in-stock
D1757,G,25.0,15000.0,False,True,False,3 day(s),TCI,in-stock
D1757,G,5.0,4800.0,False,True,False,3 day(s),TCI,in-stock
D1758,ML,25.0,4500.0,True,True,True,3 day(s),TCI,in-stock
D1759,G,25.0,5500.0,False,False,False,3 day(s),TCI,on-demand
D1761,G,25.0,3000.0,True,True,True,3 day(s),TCI,in-stock
D1761,G,500.0,24300.0,True,True,False,3 day(s),TCI,in-stock
D1764,G,25.0,13000.0,True,True,True,3 day(s),TCI,in-stock
D1765,G,25.0,30400.0,True,True,True,3 day(s),TCI,in-stock
D1765,G,5.0,8900.0,False,True,False,3 day(s),TCI,in-stock
D1766,ML,25.0,3300.0,True,True,True,3 day(s),TCI,in-stock
D1766,ML,500.0,10600.0,False,True,False,3 day(s),TCI,in-stock
D1767,ML,250.0,18300.0,True,True,True,3 day(s),TCI,in-stock
D1767,ML,25.0,2900.0,True,True,True,3 day(s),TCI,in-stock
D1768,G,25.0,7700.0,True,True,True,3 day(s),TCI,in-stock
D1769,ML,25.0,6500.0,True,True,False,3 day(s),TCI,in-stock
D1769,ML,5.0,2300.0,True,True,False,3 day(s),TCI,in-stock
D1771,G,25.0,13100.0,True,True,False,3 day(s),TCI,in-stock
D1772,G,1.0,5400.0,True,True,False,3 day(s),TCI,in-stock
D1772,G,5.0,18700.0,False,True,False,3 day(s),TCI,in-stock
D1773,G,25.0,21500.0,True,True,False,3 day(s),TCI,in-stock
D1773,G,5.0,7000.0,False,True,False,3 day(s),TCI,in-stock
D1777,G,25.0,30700.0,True,True,False,3 day(s),TCI,in-stock
D1777,G,5.0,5700.0,True,True,False,3 day(s),TCI,in-stock
D1778,G,5.0,5600.0,True,True,False,3 day(s),TCI,in-stock
D1779,G,25.0,17000.0,True,True,False,3 day(s),TCI,in-stock
D1780,ML,100.0,9500.0,True,True,True,3 day(s),TCI,in-stock
D1780,ML,25.0,3900.0,True,True,True,3 day(s),TCI,in-stock
D1781,G,25.0,2400.0,False,True,False,3 day(s),TCI,in-stock
D1781,G,500.0,11400.0,False,False,False,3 day(s),TCI,on-demand
D1782,G,25.0,9900.0,True,True,False,3 day(s),TCI,in-stock
D1783,G,100.0,3400.0,True,True,False,3 day(s),TCI,in-stock
D1783,G,25.0,1800.0,True,True,True,3 day(s),TCI,in-stock
D1783,G,500.0,7200.0,False,False,False,3 day(s),TCI,on-demand
D1784,G,100.0,20800.0,True,True,False,3 day(s),TCI,in-stock
D1784,G,25.0,8200.0,True,True,True,3 day(s),TCI,in-stock
D1784,G,500.0,61300.0,True,True,True,3 day(s),TCI,in-stock
D1785,G,100.0,7200.0,True,True,False,3 day(s),TCI,in-stock
D1785,G,25.0,3400.0,True,True,True,3 day(s),TCI,in-stock
D1785,G,500.0,15100.0,True,True,True,3 day(s),TCI,in-stock
D1786,G,25.0,22100.0,True,True,True,3 day(s),TCI,in-stock
D1787,G,25.0,11500.0,True,True,True,3 day(s),TCI,in-stock
D1787,G,5.0,4300.0,False,True,False,3 day(s),TCI,in-stock
D1788,G,25.0,3700.0,True,True,True,3 day(s),TCI,in-stock
D1789,ML,25.0,26900.0,True,True,False,3 day(s),TCI,in-stock
D1789,ML,5.0,8400.0,True,True,True,3 day(s),TCI,in-stock
D1790,G,25.0,45500.0,True,True,False,3 day(s),TCI,in-stock
D1790,G,5.0,14800.0,True,True,False,3 day(s),TCI,in-stock
D1791,G,25.0,6000.0,True,True,True,3 day(s),TCI,in-stock
D1792,G,25.0,4500.0,True,True,True,3 day(s),TCI,in-stock
D1793,G,25.0,4500.0,True,True,True,3 day(s),TCI,in-stock
D1794,G,25.0,4500.0,True,True,True,3 day(s),TCI,in-stock
D1795,G,25.0,7000.0,True,True,True,3 day(s),TCI,in-stock
D1796,G,25.0,9800.0,True,True,True,3 day(s),TCI,in-stock
D1796,G,5.0,3500.0,False,True,True,3 day(s),TCI,in-stock
D1797,G,100.0,6600.0,False,True,False,3 day(s),TCI,in-stock
D1797,G,25.0,2800.0,True,True,True,3 day(s),TCI,in-stock
D1797,G,500.0,16700.0,True,True,True,3 day(s),TCI,in-stock
D1798,G,250.0,25300.0,True,True,False,3 day(s),TCI,in-stock
D1798,G,25.0,5700.0,True,True,True,3 day(s),TCI,in-stock
D1799,G,25.0,6900.0,True,True,True,3 day(s),TCI,in-stock
D1799,G,5.0,2200.0,True,True,False,3 day(s),TCI,in-stock
D1801,G,100.0,12200.0,True,True,False,3 day(s),TCI,in-stock
D1801,G,25.0,4500.0,True,True,True,3 day(s),TCI,in-stock
D1803,G,25.0,4400.0,True,True,True,3 day(s),TCI,in-stock
D1803,G,500.0,30600.0,True,True,False,3 day(s),TCI,in-stock
D1804,G,25.0,36000.0,True,True,True,3 day(s),TCI,in-stock
D1804,G,5.0,10900.0,True,True,True,3 day(s),TCI,in-stock
D1805,G,25.0,2800.0,True,True,True,3 day(s),TCI,in-stock
D1805,G,500.0,18600.0,True,True,False,3 day(s),TCI,in-stock
D1806,G,25.0,46500.0,True,True,True,3 day(s),TCI,in-stock
D1806,G,5.0,14000.0,True,True,True,3 day(s),TCI,in-stock
D1807,ML,25.0,7400.0,True,True,True,3 day(s),TCI,in-stock
D1807,ML,500.0,71600.0,False,True,False,3 day(s),TCI,in-stock
D1808,G,25.0,1800.0,False,True,False,3 day(s),TCI,in-stock
D1808,G,500.0,4700.0,False,True,False,3 day(s),TCI,in-stock
D1809,G,100.0,17100.0,True,True,False,3 day(s),TCI,in-stock
D1809,G,25.0,6000.0,False,True,False,3 day(s),TCI,in-stock
D1810,ML,25.0,29100.0,False,True,False,3 day(s),TCI,in-stock
D1810,ML,5.0,7700.0,True,True,True,3 day(s),TCI,in-stock
D1811,G,25.0,11200.0,False,True,False,3 day(s),TCI,in-stock
D1812,G,25.0,3200.0,True,True,True,3 day(s),TCI,in-stock
D1813,G,25.0,5000.0,True,True,True,3 day(s),TCI,in-stock
D1813,G,500.0,35700.0,True,True,True,3 day(s),TCI,in-stock
D1814,ML,25.0,5700.0,True,True,True,3 day(s),TCI,in-stock
D1814,ML,500.0,15100.0,True,True,False,3 day(s),TCI,in-stock
D1815,G,1.0,22700.0,True,True,True,3 day(s),TCI,in-stock
D1815,G,5.0,75300.0,False,True,False,3 day(s),TCI,in-stock
D1816,ML,25.0,54000.0,False,True,False,3 day(s),TCI,in-stock
D1816,ML,5.0,16200.0,False,True,False,3 day(s),TCI,in-stock
D1817,G,25.0,22200.0,False,True,False,3 day(s),TCI,in-stock
D1817,G,5.0,7600.0,True,True,True,3 day(s),TCI,in-stock
D1820,G,25.0,10000.0,True,True,True,3 day(s),TCI,in-stock
D1821,G,250.0,34500.0,True,True,False,3 day(s),TCI,in-stock
D1821,G,25.0,6700.0,True,True,True,3 day(s),TCI,in-stock
D1822,G,10.0,8600.0,False,True,False,3 day(s),TCI,in-stock
D1822,G,25.0,16700.0,True,True,True,3 day(s),TCI,in-stock
D1823,G,250.0,21700.0,True,True,True,3 day(s),TCI,in-stock
D1823,G,25.0,3400.0,True,True,True,3 day(s),TCI,in-stock
D1824,G,1.0,11400.0,True,True,True,3 day(s),TCI,in-stock
D1825,ML,25.0,13000.0,True,True,True,3 day(s),TCI,in-stock
D1826,G,25.0,8100.0,False,True,False,3 day(s),TCI,in-stock
D1826,G,5.0,3300.0,True,True,False,3 day(s),TCI,in-stock
D1827,ML,100.0,29200.0,False,False,False,3 day(s),TCI,on-demand
D1827,ML,25.0,10600.0,False,True,False,3 day(s),TCI,in-stock
D1828,MG,100.0,4400.0,True,True,True,3 day(s),TCI,in-stock
D1828,G,1.0,18200.0,True,True,True,3 day(s),TCI,in-stock
D1829,G,100.0,6300.0,True,True,False,3 day(s),TCI,in-stock
D1829,G,25.0,2400.0,True,True,True,3 day(s),TCI,in-stock
D1830,G,1.0,6100.0,True,True,False,3 day(s),TCI,in-stock
D1830,G,5.0,17400.0,True,True,False,3 day(s),TCI,in-stock
D1832,G,25.0,6500.0,True,True,True,3 day(s),TCI,in-stock
D1832,G,5.0,2400.0,True,True,True,3 day(s),TCI,in-stock
D1833,G,25.0,5700.0,True,True,True,3 day(s),TCI,in-stock
D1833,G,500.0,56700.0,True,True,True,3 day(s),TCI,in-stock
D1834,G,25.0,11700.0,True,True,True,3 day(s),TCI,in-stock
D1834,G,5.0,3100.0,False,True,False,3 day(s),TCI,in-stock
D1835,G,25.0,14400.0,True,True,True,3 day(s),TCI,in-stock
D1835,G,5.0,4800.0,True,True,True,3 day(s),TCI,in-stock
D1836,ML,5.0,7400.0,False,False,False,3 day(s),TCI,on-demand
D1837,G,25.0,4200.0,False,True,False,3 day(s),TCI,in-stock
D1838,G,10.0,9100.0,True,True,False,3 day(s),TCI,in-stock
D1839,G,25.0,7700.0,True,True,False,3 day(s),TCI,in-stock
D1839,G,5.0,2400.0,True,True,False,3 day(s),TCI,in-stock
D1840,ML,25.0,4900.0,True,True,False,3 day(s),TCI,in-stock
D1840,ML,500.0,29300.0,True,True,False,3 day(s),TCI,in-stock
D1840,ML,5.0,2400.0,True,True,False,3 day(s),TCI,in-stock
D1841,G,100.0,49800.0,True,True,False,3 day(s),TCI,in-stock
D1841,G,25.0,9200.0,True,False,False,3 day(s),TCI,in-stock
D1842,G,100.0,14700.0,True,True,False,3 day(s),TCI,in-stock
D1842,G,25.0,5500.0,True,True,False,3 day(s),TCI,in-stock
D1842,G,500.0,45600.0,True,True,False,3 day(s),TCI,in-stock
D1843,ML,100.0,21700.0,False,True,True,3 day(s),TCI,in-stock
D1843,ML,25.0,8400.0,False,True,True,3 day(s),TCI,in-stock
D1844,ML,25.0,3200.0,True,True,True,3 day(s),TCI,in-stock
D1844,ML,500.0,11300.0,True,True,False,3 day(s),TCI,in-stock
D1847,G,25.0,26100.0,True,True,False,3 day(s),TCI,in-stock
D1847,G,5.0,7500.0,False,False,False,3 day(s),TCI,on-demand
D1848,G,25.0,12400.0,True,True,False,3 day(s),TCI,in-stock
D1849,G,10.0,6900.0,True,True,True,3 day(s),TCI,in-stock
D1849,G,25.0,12400.0,True,True,False,3 day(s),TCI,in-stock
D1850,G,1.0,11400.0,True,True,True,3 day(s),TCI,in-stock
D1851,ML,25.0,24500.0,True,True,False,3 day(s),TCI,in-stock
D1851,ML,5.0,9700.0,False,True,False,3 day(s),TCI,in-stock
D1853,G,1.0,3900.0,False,True,False,3 day(s),TCI,in-stock
D1853,G,5.0,14000.0,False,True,False,3 day(s),TCI,in-stock
D1854,G,5.0,17500.0,True,True,True,3 day(s),TCI,in-stock
D1855,G,25.0,8200.0,False,False,False,3 day(s),TCI,on-demand
D1857,G,5.0,25300.0,False,False,False,3 day(s),TCI,on-demand
D1858,G,25.0,6700.0,True,True,True,3 day(s),TCI,in-stock
D1859,G,10.0,35700.0,True,True,False,3 day(s),TCI,in-stock
D1859,G,25.0,70500.0,True,True,True,3 day(s),TCI,in-stock
D1861,G,25.0,4800.0,True,True,True,3 day(s),TCI,in-stock
D1861,G,500.0,32500.0,True,True,True,3 day(s),TCI,in-stock
D1862,G,25.0,6100.0,True,True,True,3 day(s),TCI,in-stock
D1863,G,250.0,24200.0,True,False,True,3 day(s),TCI,in-stock
D1863,G,25.0,3900.0,True,True,True,3 day(s),TCI,in-stock
D1864,G,10.0,6900.0,False,True,False,3 day(s),TCI,in-stock
D1864,G,25.0,12000.0,True,True,True,3 day(s),TCI,in-stock
D1865,G,25.0,2900.0,True,True,True,3 day(s),TCI,in-stock
D1865,G,500.0,21600.0,True,True,True,3 day(s),TCI,in-stock
D1866,G,25.0,22100.0,True,True,True,3 day(s),TCI,in-stock
D1866,G,5.0,7600.0,False,False,False,3 day(s),TCI,on-demand
D1867,G,25.0,23300.0,True,True,True,3 day(s),TCI,in-stock
D1867,G,5.0,6000.0,False,True,False,3 day(s),TCI,in-stock
D1868,G,100.0,128000.0,False,False,False,3 day(s),TCI,on-demand
D1868,G,25.0,35800.0,True,True,True,3 day(s),TCI,in-stock
D1868,G,5.0,11300.0,False,True,False,3 day(s),TCI,in-stock
D1869,G,25.0,12200.0,True,True,True,3 day(s),TCI,in-stock
D1869,G,5.0,3500.0,False,True,True,3 day(s),TCI,in-stock
D1870,G,25.0,2000.0,True,True,True,3 day(s),TCI,in-stock
D1870,G,500.0,4000.0,True,False,False,3 day(s),TCI,in-stock
D1871,ML,100.0,5300.0,True,True,True,3 day(s),TCI,in-stock
D1871,ML,25.0,2500.0,True,True,False,3 day(s),TCI,in-stock
D1872,G,250.0,57400.0,True,True,True,3 day(s),TCI,in-stock
D1872,G,25.0,8400.0,False,True,False,3 day(s),TCI,in-stock
D1873,G,250.0,30000.0,True,True,True,3 day(s),TCI,in-stock
D1873,G,25.0,6500.0,False,True,False,3 day(s),TCI,in-stock
D1874,G,100.0,6900.0,True,True,True,3 day(s),TCI,in-stock
D1874,G,25.0,3300.0,True,True,False,3 day(s),TCI,in-stock
D1874,G,500.0,15000.0,True,False,False,3 day(s),TCI,in-stock
D1875,G,25.0,8800.0,True,True,False,3 day(s),TCI,in-stock
D1876,G,25.0,2000.0,True,True,False,3 day(s),TCI,in-stock
D1876,G,500.0,12700.0,False,True,False,3 day(s),TCI,in-stock
D1878,G,100.0,8000.0,True,True,False,3 day(s),TCI,in-stock
D1878,G,25.0,3000.0,True,True,True,3 day(s),TCI,in-stock
D1878,G,500.0,23800.0,False,True,False,3 day(s),TCI,in-stock
D1879,ML,25.0,9500.0,False,True,False,3 day(s),TCI,in-stock
D1879,ML,5.0,3000.0,True,True,False,3 day(s),TCI,in-stock
D1880,ML,250.0,66100.0,False,True,False,3 day(s),TCI,in-stock
D1880,ML,25.0,11400.0,False,True,False,3 day(s),TCI,in-stock
D1881,G,5.0,10400.0,True,True,False,3 day(s),TCI,in-stock
D1882,G,10.0,6900.0,False,False,False,3 day(s),TCI,on-demand
D1883,ML,100.0,37100.0,True,True,True,3 day(s),TCI,in-stock
D1883,ML,25.0,11200.0,True,True,False,3 day(s),TCI,in-stock
D1883,ML,500.0,144700.0,False,True,False,3 day(s),TCI,in-stock
D1884,ML,25.0,10300.0,True,True,False,3 day(s),TCI,in-stock
D1885,G,10.0,3400.0,False,True,False,3 day(s),TCI,in-stock
D1886,ML,1.0,5500.0,False,True,False,3 day(s),TCI,in-stock
D1886,ML,5.0,16100.0,True,False,False,3 day(s),TCI,in-stock
D1887,G,25.0,3200.0,True,True,True,3 day(s),TCI,in-stock
D1887,G,500.0,27300.0,False,True,True,3 day(s),TCI,in-stock
D1888,G,25.0,34000.0,True,True,True,3 day(s),TCI,in-stock
D1888,G,5.0,9200.0,True,True,False,3 day(s),TCI,in-stock
D1890,ML,100.0,6200.0,True,True,False,3 day(s),TCI,in-stock
D1890,ML,25.0,2800.0,True,True,False,3 day(s),TCI,in-stock
D1890,ML,500.0,20500.0,True,True,True,3 day(s),TCI,in-stock
D1891,ML,25.0,13000.0,True,True,False,3 day(s),TCI,in-stock
D1891,ML,5.0,5400.0,True,True,False,3 day(s),TCI,in-stock
D1892,ML,25.0,10300.0,True,True,False,3 day(s),TCI,in-stock
D1892,ML,500.0,73900.0,True,True,False,3 day(s),TCI,in-stock
D1893,G,25.0,2800.0,True,True,False,3 day(s),TCI,in-stock
D1893,G,500.0,16300.0,True,True,False,3 day(s),TCI,in-stock
D1894,G,25.0,24200.0,True,True,False,3 day(s),TCI,in-stock
D1894,G,5.0,8300.0,False,True,False,3 day(s),TCI,in-stock
D1897,G,25.0,10000.0,True,True,False,3 day(s),TCI,in-stock
D1898,G,10.0,8600.0,False,True,False,3 day(s),TCI,in-stock
D1899,G,100.0,18900.0,True,True,True,3 day(s),TCI,in-stock
D1899,G,25.0,6500.0,True,True,True,3 day(s),TCI,in-stock
D1899,G,500.0,55100.0,False,True,False,3 day(s),TCI,in-stock
D1900,G,25.0,9000.0,True,True,True,3 day(s),TCI,in-stock
D1901,G,25.0,6000.0,True,True,True,3 day(s),TCI,in-stock
D1901,G,500.0,47500.0,True,True,False,3 day(s),TCI,in-stock
D1902,G,10.0,7600.0,True,True,False,3 day(s),TCI,in-stock
D1902,G,25.0,13800.0,True,True,True,3 day(s),TCI,in-stock
D1903,G,25.0,18800.0,True,True,True,3 day(s),TCI,in-stock
D1903,G,5.0,5700.0,False,False,True,3 day(s),TCI,in-stock
D1904,G,25.0,7800.0,True,True,True,3 day(s),TCI,in-stock
D1904,G,5.0,2400.0,True,True,True,3 day(s),TCI,in-stock
D1905,G,25.0,20700.0,True,True,True,3 day(s),TCI,in-stock
D1905,G,5.0,7600.0,True,True,True,3 day(s),TCI,in-stock
D1906,G,25.0,11400.0,True,True,True,3 day(s),TCI,in-stock
D1906,G,5.0,3600.0,True,True,True,3 day(s),TCI,in-stock
D1907,G,25.0,4000.0,True,True,True,3 day(s),TCI,in-stock
D1908,G,25.0,12200.0,True,True,True,3 day(s),TCI,in-stock
D1908,G,5.0,3800.0,False,True,False,3 day(s),TCI,in-stock
D1909,G,25.0,3700.0,True,True,True,3 day(s),TCI,in-stock
D1909,G,500.0,30000.0,True,True,False,3 day(s),TCI,in-stock
D1910,G,1.0,4800.0,True,True,False,3 day(s),TCI,in-stock
D1910,G,5.0,15100.0,False,True,False,3 day(s),TCI,in-stock
D1911,G,25.0,4600.0,True,True,False,3 day(s),TCI,in-stock
D1912,G,25.0,10300.0,True,True,False,3 day(s),TCI,in-stock
D1912,G,5.0,3300.0,False,True,False,3 day(s),TCI,in-stock
D1913,G,25.0,10900.0,True,True,False,3 day(s),TCI,in-stock
D1913,G,5.0,3600.0,True,True,False,3 day(s),TCI,in-stock
D1914,G,25.0,7200.0,True,True,False,3 day(s),TCI,in-stock
D1915,G,250.0,43600.0,False,True,False,3 day(s),TCI,in-stock
D1915,G,25.0,7600.0,True,True,False,3 day(s),TCI,in-stock
D1916,G,1.0,6800.0,True,True,False,3 day(s),TCI,in-stock
D1916,G,5.0,21400.0,True,True,True,3 day(s),TCI,in-stock
D1917,G,25.0,15800.0,True,True,True,3 day(s),TCI,in-stock
D1918,G,25.0,6100.0,True,True,True,3 day(s),TCI,in-stock
D1919,G,100.0,5100.0,True,True,True,3 day(s),TCI,in-stock
D1919,G,25.0,2600.0,True,True,True,3 day(s),TCI,in-stock
D1919,G,500.0,11100.0,True,True,True,3 day(s),TCI,in-stock
D1920,G,25.0,12600.0,True,True,True,3 day(s),TCI,in-stock
D1921,G,5.0,13800.0,False,True,False,3 day(s),TCI,in-stock
D1922,G,25.0,27000.0,False,False,False,3 day(s),TCI,on-demand
D1922,G,5.0,7800.0,False,True,False,3 day(s),TCI,in-stock
D1924,G,25.0,10400.0,True,False,False,3 day(s),TCI,in-stock
D1924,G,5.0,4000.0,True,True,False,3 day(s),TCI,in-stock
D1925,G,25.0,5100.0,True,True,False,3 day(s),TCI,in-stock
D1926,G,250.0,24300.0,True,True,False,3 day(s),TCI,in-stock
D1926,G,25.0,4700.0,True,True,False,3 day(s),TCI,in-stock
D1927,G,5.0,11800.0,False,True,False,3 day(s),TCI,in-stock
D1928,G,25.0,11900.0,True,True,False,3 day(s),TCI,in-stock
D1929,ML,25.0,4900.0,True,True,False,3 day(s),TCI,in-stock
D1930,G,1.0,12900.0,True,True,False,3 day(s),TCI,in-stock
D1930,G,5.0,39600.0,True,True,False,3 day(s),TCI,in-stock
D1931,ML,10.0,6900.0,False,True,False,3 day(s),TCI,in-stock
D1932,ML,25.0,45900.0,False,True,False,3 day(s),TCI,in-stock
D1932,ML,5.0,13500.0,False,True,False,3 day(s),TCI,in-stock
D1933,ML,25.0,9900.0,True,True,True,3 day(s),TCI,in-stock
D1933,ML,5.0,3300.0,False,True,False,3 day(s),TCI,in-stock
D1934,ML,25.0,9900.0,True,True,True,3 day(s),TCI,in-stock
D1934,ML,5.0,6200.0,False,True,False,3 day(s),TCI,in-stock
D1935,ML,5.0,17600.0,True,True,False,3 day(s),TCI,in-stock
D1936,ML,5.0,11100.0,True,True,False,3 day(s),TCI,in-stock
D1937,ML,25.0,7500.0,True,True,False,3 day(s),TCI,in-stock
D1938,G,250.0,42800.0,True,True,True,3 day(s),TCI,in-stock
D1938,G,25.0,8300.0,True,True,True,3 day(s),TCI,in-stock
D1939,G,1.0,7800.0,False,True,False,3 day(s),TCI,in-stock
D1939,G,5.0,26500.0,True,True,False,3 day(s),TCI,in-stock
D1940,G,1.0,15800.0,True,True,False,3 day(s),TCI,in-stock
D1940,G,5.0,35700.0,True,True,True,3 day(s),TCI,in-stock
D1941,ML,25.0,3600.0,True,True,False,3 day(s),TCI,in-stock
D1942,G,25.0,13000.0,False,True,False,3 day(s),TCI,in-stock
D1943,G,25.0,16100.0,True,True,False,3 day(s),TCI,in-stock
D1943,G,5.0,5400.0,True,True,False,3 day(s),TCI,in-stock
D1944,G,5.0,18600.0,True,True,False,3 day(s),TCI,in-stock
D1945,G,1.0,8400.0,True,True,False,3 day(s),TCI,in-stock
D1945,G,5.0,27000.0,True,True,False,3 day(s),TCI,in-stock
D1946,ML,25.0,59900.0,True,True,False,3 day(s),TCI,in-stock
D1946,ML,5.0,18700.0,False,True,False,3 day(s),TCI,in-stock
D1947,G,25.0,5200.0,True,True,False,3 day(s),TCI,in-stock
D1947,G,500.0,32700.0,False,True,False,3 day(s),TCI,in-stock
D1948,ML,25.0,19100.0,True,True,False,3 day(s),TCI,in-stock
D1949,G,10.0,3200.0,True,True,False,3 day(s),TCI,in-stock
D1949,G,25.0,5600.0,True,True,True,3 day(s),TCI,in-stock
D1950,G,25.0,12200.0,True,True,True,3 day(s),TCI,in-stock
D1953,G,10.0,4300.0,True,True,False,3 day(s),TCI,in-stock
D1953,G,25.0,9400.0,True,True,True,3 day(s),TCI,in-stock
D1955,G,25.0,10100.0,True,True,True,3 day(s),TCI,in-stock
D1955,G,5.0,5200.0,True,True,False,3 day(s),TCI,in-stock
D1956,G,1.0,3000.0,True,True,True,3 day(s),TCI,in-stock
D1956,G,5.0,9600.0,True,True,True,3 day(s),TCI,in-stock
D1957,ML,25.0,3100.0,True,True,True,3 day(s),TCI,in-stock
D1957,ML,500.0,13800.0,True,True,True,3 day(s),TCI,in-stock
D1959,G,25.0,4700.0,False,True,False,3 day(s),TCI,in-stock
D1960,G,25.0,7500.0,True,True,False,3 day(s),TCI,in-stock
D1961,G,1.0,8000.0,True,True,True,3 day(s),TCI,in-stock
D1962,ML,100.0,29500.0,True,True,True,3 day(s),TCI,in-stock
D1962,ML,25.0,11500.0,True,True,True,3 day(s),TCI,in-stock
D1963,G,25.0,4900.0,False,True,False,3 day(s),TCI,in-stock
D1964,G,25.0,22900.0,True,True,False,3 day(s),TCI,in-stock
D1965,G,10.0,36800.0,True,True,False,3 day(s),TCI,in-stock
D1967,ML,5.0,8500.0,True,True,True,3 day(s),TCI,in-stock
D1969,ML,25.0,16900.0,True,True,False,3 day(s),TCI,in-stock
D1969,ML,5.0,5300.0,True,True,True,3 day(s),TCI,in-stock
D1970,ML,10.0,11300.0,False,True,False,3 day(s),TCI,in-stock
D1971,ML,5.0,8900.0,True,True,False,3 day(s),TCI,in-stock
D1972,G,10.0,10800.0,True,True,True,3 day(s),TCI,in-stock
D1973,G,10.0,25300.0,True,True,True,3 day(s),TCI,in-stock
D1974,G,100.0,27600.0,False,True,False,3 day(s),TCI,in-stock
D1974,G,25.0,10100.0,True,True,True,3 day(s),TCI,in-stock
D1974,G,500.0,77500.0,False,True,False,3 day(s),TCI,in-stock
D1975,G,250.0,46100.0,True,True,False,3 day(s),TCI,in-stock
D1975,G,25.0,9100.0,True,True,True,3 day(s),TCI,in-stock
D1976,G,25.0,12900.0,True,True,True,3 day(s),TCI,in-stock
D1976,G,5.0,4000.0,False,True,False,3 day(s),TCI,in-stock
D1977,G,1.0,13000.0,True,True,False,3 day(s),TCI,in-stock
D1978,G,25.0,9800.0,True,True,True,3 day(s),TCI,in-stock
D1978,G,5.0,3300.0,False,True,True,3 day(s),TCI,in-stock
D1979,G,25.0,32400.0,True,True,True,3 day(s),TCI,in-stock
D1979,G,5.0,9500.0,True,True,True,3 day(s),TCI,in-stock
D1980,ML,100.0,10900.0,False,True,False,3 day(s),TCI,in-stock
D1980,ML,25.0,3700.0,True,True,False,3 day(s),TCI,in-stock
D1980,ML,500.0,32800.0,True,True,False,3 day(s),TCI,in-stock
D1981,G,10.0,5200.0,True,True,True,3 day(s),TCI,in-stock
D1981,G,25.0,8900.0,False,True,False,3 day(s),TCI,in-stock
D1982,G,100.0,10500.0,False,False,False,3 day(s),TCI,on-demand
D1982,G,25.0,4100.0,False,True,False,3 day(s),TCI,in-stock
